image,date,site,intensity,confidence
IMG_5066.jpg,IMG,Bombax_SE,0,0.7248675227165222
IMG_5118.jpg,IMG,Bombax_SE,1,0.4807732105255127
IMG_5195.jpg,IMG,Bombax_SE,0,0.7908396124839783
IMG_5261.jpg,IMG,Bombax_SE,0,0.8859695792198181
IMG_5306.jpg,IMG,Bombax_SE,0,0.7866734862327576
IMG_5348.jpg,IMG,Bombax_SE,0,0.8543943762779236
IMG_5400.jpg,IMG,Bombax_SE,0,0.5659456253051758
IMG_5447.jpg,IMG,Bombax_SE,1,0.5689183473587036
IMG_5495.jpg,IMG,Bombax_SE,0,0.8643263578414917
IMG_5573.jpg,IMG,Bombax_SE,0,0.4704001247882843
IMG_5690.jpg,IMG,Bombax_SE,1,0.8078216910362244
IMG_5702.jpg,IMG,Bombax_SE,1,0.6470679044723511
IMG_5744.jpg,IMG,Bombax_SE,1,0.7074040770530701
IMG_5768.jpg,IMG,Bombax_SE,1,0.4975001215934753
IMG_5810.jpg,IMG,Bombax_SE,1,0.5931698679924011
IMG_5821.jpg,IMG,Bombax_SE,3,0.5561791658401489
IMG_5843.jpg,IMG,Bombax_SE,0,0.4878658354282379
IMG_5901.jpg,IMG,Bombax_SE,1,0.41245037317276
IMG_5924.jpg,IMG,Bombax_SE,0,0.364257663488388
IMG_5964.jpg,IMG,Bombax_SE,3,0.3861710429191589
IMG_5973.jpg,IMG,Bombax_SE,3,0.7890875339508057
IMG_6022.jpg,IMG,Bombax_SE,3,0.7224056720733643
IMG_6023.jpg,IMG,Bombax_SE,3,0.5735806822776794
IMG_6030.jpg,IMG,Bombax_SE,3,0.6995972990989685
IMG_6088.jpg,IMG,Bombax_SE,1,0.5572288632392883
IMG_6090.jpg,IMG,Bombax_SE,1,0.5461793541908264
IMG_6179.jpg,IMG,Bombax_SE,3,0.7653080821037292
IMG_6299.jpg,IMG,Bombax_SE,1,0.6988967061042786
IMG_6342.jpg,IMG,Bombax_SE,1,0.4510007798671722
IMG_6361.jpg,IMG,Bombax_SE,1,0.7588301301002502
IMG_6446.jpg,IMG,Bombax_SE,1,0.8494460582733154
IMG_6454.jpg,IMG,Bombax_SE,1,0.6583479642868042
IMG_6483.jpg,IMG,Bombax_SE,1,0.8149744868278503
IMG_6569.jpg,IMG,Bombax_SE,1,0.7206921577453613
IMG_6597.jpg,IMG,Bombax_SE,0,0.5043337941169739
IMG_6642.jpg,IMG,Bombax_SE,0,0.690578281879425
IMG_6679.jpg,IMG,Bombax_SE,0,0.8230827450752258
IMG_6726.jpg,IMG,Bombax_SE,0,0.9608586430549622
IMG_6751.jpg,IMG,Bombax_SE,0,0.8105507493019104
IMG_6798.jpg,IMG,Bombax_SE,0,0.8831393122673035
IMG_6826.jpg,IMG,Bombax_SE,0,0.9281304478645324
IMG_6877.jpg,IMG,Bombax_SE,0,0.7873319983482361
IMG_6901.jpg,IMG,Bombax_SE,0,0.8718515038490295
IMG_6951.jpg,IMG,Bombax_SE,0,0.9717037677764891
IMG_7001.jpg,IMG,Bombax_SE,0,0.9404743313789368
IMG_7051.jpg,IMG,Bombax_SE,0,0.7770863175392151
IMG_7107.jpg,IMG,Bombax_SE,0,0.949598491191864
IMG_7153.jpg,IMG,Bombax_SE,0,0.8848699927330017
IMG_7195.jpg,IMG,Bombax_SE,0,0.9866807460784912
IMG_7237.jpg,IMG,Bombax_SE,0,0.9845327734947203
IMG_7400.jpg,IMG,Bombax_SE,0,0.9492871165275574
IMG_7443.jpg,IMG,Bombax_SE,0,0.943411648273468
IMG_7501.jpg,IMG,Bombax_SE,0,0.915871560573578
IMG_7545.jpg,IMG,Bombax_SE,0,0.7949064373970032
IMG_7589.jpg,IMG,Bombax_SE,0,0.9340386986732484
IMG_7677.jpg,IMG,Bombax_SE,0,0.5788111090660095
IMG_7727.jpg,IMG,Bombax_SE,0,0.5666396021842957
IMG_7770.jpg,IMG,Bombax_SE,0,0.774129331111908
IMG_7776.jpg,IMG,Bombax_SE,0,0.9049344062805176
IMG_7813.jpg,IMG,Bombax_SE,0,0.767638087272644
IMG_7818.jpg,IMG,Bombax_SE,0,0.7014750242233276
IMG_7854.jpg,IMG,Bombax_SE,0,0.8784456849098206
IMG_7857.jpg,IMG,Bombax_SE,0,0.5729111433029175
IMG_7896.jpg,IMG,Bombax_SE,0,0.9324010610580444
IMG_7903.jpg,IMG,Bombax_SE,0,0.7388724684715271
IMG_7919.jpg,IMG,Bombax_SE,0,0.4902535676956177
IMG_7958.jpg,IMG,Bombax_SE,0,0.8332988619804382
IMG_7974.jpg,IMG,Bombax_SE,2,0.4831330478191376
IMG_7983.jpg,IMG,Bombax_SE,1,0.3835791051387787
IMG_7987.jpg,IMG,Bombax_SE,0,0.3710068762302398
IMG_8028.jpg,IMG,Bombax_SE,0,0.5208042860031128
IMG_8031.jpg,IMG,Bombax_SE,0,0.3491088449954986
IMG_8045.jpg,IMG,Bombax_SE,1,0.4635142683982849
IMG_8071.jpg,IMG,Bombax_SE,2,0.4632883369922638
IMG_8086.jpg,IMG,Bombax_SE,0,0.6705935597419739
IMG_8108.jpg,IMG,Bombax_SE,0,0.5096132159233093
IMG_8116.jpg,IMG,Bombax_SE,2,0.67516028881073
IMG_8138.jpg,IMG,Bombax_SE,0,0.8540933728218079
IMG_8178.jpg,IMG,Bombax_SE,0,0.733813464641571
IMG_8179.jpg,IMG,Bombax_SE,2,0.5001338720321655
IMG_8213.jpg,IMG,Bombax_SE,0,0.4761859476566314
IMG_8223.jpg,IMG,Bombax_SE,2,0.3868573307991028
IMG_8255.jpg,IMG,Bombax_SE,1,0.5705966353416443
IMG_8286.jpg,IMG,Bombax_SE,0,0.9408706426620485
IMG_8344.jpg,IMG,Bombax_SE,0,0.6721311211585999
IMG_8386.jpg,IMG,Bombax_SE,0,0.587839663028717
IMG_8433.jpg,IMG,Bombax_SE,1,0.5207953453063965
IMG_8447.jpg,IMG,Bombax_SE,1,0.5154374837875366
IMG_8478.jpg,IMG,Bombax_SE,0,0.718079149723053
IMG_8487.jpg,IMG,Bombax_SE,0,0.7790083289146423
IMG_8518.jpg,IMG,Bombax_SE,0,0.6100916862487793
IMG_8529.jpg,IMG,Bombax_SE,0,0.6477652192115784
IMG_8556.jpg,IMG,Bombax_SE,0,0.9072286486625672
IMG_8558.jpg,IMG,Bombax_SE,1,0.2865601480007171
IMG_8596.jpg,IMG,Bombax_SE,2,0.3463430404663086
IMG_8599.jpg,IMG,Bombax_SE,3,0.4758893549442291
IMG_8604.jpg,IMG,Bombax_SE,1,0.5191288590431213
IMG_8627.jpg,IMG,Bombax_SE,3,0.6454132199287415
IMG_8640.jpg,IMG,Bombax_SE,0,0.9183384776115416
IMG_8669.jpg,IMG,Bombax_SE,3,0.9473943710327148
IMG_8688.jpg,IMG,Bombax_SE,3,0.9142960906028748
IMG_8712.jpg,IMG,Bombax_SE,0,0.4631447196006775
IMG_8731.jpg,IMG,Bombax_SE,3,0.7872898578643799
IMG_8771.jpg,IMG,Bombax_SE,1,0.4851439893245697
IMG_8789.jpg,IMG,Bombax_SE,0,0.97218656539917
IMG_8803.jpg,IMG,Bombax_SE,1,0.5307193994522095
IMG_8814.jpg,IMG,Bombax_SE,1,0.4149388670921325
IMG_8820.jpg,IMG,Bombax_SE,0,0.7205708026885986
IMG_8856.jpg,IMG,Bombax_SE,2,0.4497548639774322
IMG_8885.jpg,IMG,Bombax_SE,1,0.5129898190498352
IMG_8891.jpg,IMG,Bombax_SE,0,0.8867257237434387
IMG_8911.jpg,IMG,Bombax_SE,0,0.9202772974967957
IMG_8925.jpg,IMG,Bombax_SE,1,0.5457794070243835
IMG_8945.jpg,IMG,Bombax_SE,1,0.4997597932815552
IMG_8948.jpg,IMG,Bombax_SE,0,0.8314141631126404
IMG_8971.jpg,IMG,Bombax_SE,1,0.6514447331428528
IMG_9010.jpg,IMG,Bombax_SE,0,0.5804741382598877
IMG_9011.jpg,IMG,Bombax_SE,0,0.8262451887130737
IMG_9036.jpg,IMG,Bombax_SE,0,0.9482558369636536
IMG_9053.jpg,IMG,Bombax_SE,0,0.9231508374214172
IMG_9080.jpg,IMG,Bombax_SE,0,0.9134144186973572
IMG_9093.jpg,IMG,Bombax_SE,0,0.9188903570175172
IMG_9106.jpg,IMG,Bombax_SE,0,0.9730832576751708
IMG_9145.jpg,IMG,Bombax_SE,0,0.5848941206932068
IMG_9147.jpg,IMG,Bombax_SE,0,0.9371175765991212
IMG_9176.jpg,IMG,Bombax_SE,0,0.9581144452095032
IMG_9192.jpg,IMG,Bombax_SE,0,0.924874186515808
IMG_9232.jpg,IMG,Bombax_SE,0,0.9188659191131592
IMG_9256 (1).jpg,IMG,Bombax_SE,0,0.7788785696029663
IMG_9256.jpg,IMG,Bombax_SE,0,0.9484198093414308
IMG_9292.jpg,IMG,Bombax_SE,0,0.5929790139198303
IMG_9293.jpg,IMG,Bombax_SE,0,0.5820446014404297
IMG_9298.jpg,IMG,Bombax_SE,0,0.961492657661438
IMG_9303.jpg,IMG,Bombax_SE,1,0.4969672858715057
IMG_9322.jpg,IMG,Bombax_SE,0,0.9780885577201844
IMG_9336.jpg,IMG,Bombax_SE,3,0.5496509075164795
IMG_9340.jpg,IMG,Bombax_SE,1,0.4524979591369629
IMG_9342.jpg,IMG,Bombax_SE,0,0.4924554228782654
IMG_9359.jpg,IMG,Bombax_SE,1,0.4420409202575683
IMG_9376.jpg,IMG,Bombax_SE,0,0.9919314980506896
IMG_9402.jpg,IMG,Bombax_SE,0,0.9250237941741944
IMG_9411.jpg,IMG,Bombax_SE,1,0.5924146771430969
IMG_9442.jpg,IMG,Bombax_SE,0,0.9269501566886902
IMG_9455.jpg,IMG,Bombax_SE,2,0.4579912424087524
IMG_9475.jpg,IMG,Bombax_SE,0,0.9898284673690796
IMG_9492.jpg,IMG,Bombax_SE,2,0.4252005517482757
IMG_9505.jpg,IMG,Bombax_SE,3,0.8783617615699768
IMG_9514 (1).jpg,IMG,Bombax_SE,3,0.8962321281433105
IMG_9514.jpg,IMG,Bombax_SE,0,0.9827500581741332
IMG_9551.jpg,IMG,Bombax_SE,2,0.3332612514495849
IMG_9552.jpg,IMG,Bombax_SE,0,0.9269065260887146
IMG_9591.jpg,IMG,Bombax_SE,1,0.5397064089775085
IMG_9599.jpg,IMG,Bombax_SE,0,0.9936142563819884
IMG_9638.jpg,IMG,Bombax_SE,0,0.9527741074562072
IMG_9672.jpg,IMG,Bombax_SE,0,0.4167794287204742
IMG_9677.jpg,IMG,Bombax_SE,0,0.9529818892478944
IMG_9695.jpg,IMG,Bombax_SE,1,0.7753879427909851
IMG_9719.jpg,IMG,Bombax_SE,0,0.9772189855575562
IMG_9743.jpg,IMG,Bombax_SE,1,0.7789480090141296
IMG_9759.jpg,IMG,Bombax_SE,1,0.5247113704681396
IMG_9761.jpg,IMG,Bombax_SE,0,0.975072145462036
IMG_9800.jpg,IMG,Bombax_SE,1,0.5196740031242371
IMG_9802.jpg,IMG,Bombax_SE,0,0.9939059615135192
IMG_9848.jpg,IMG,Bombax_SE,0,0.8643685579299927
IMG_9874.jpg,IMG,Bombax_SE,0,0.4820045232772827
IMG_9893.jpg,IMG,Bombax_SE,0,0.9715496897697448
IMG_9919.jpg,IMG,Bombax_SE,1,0.4964852631092071
IMG_9936.jpg,IMG,Bombax_SE,0,0.912129819393158
IMG_9976.jpg,IMG,Bombax_SE,0,0.9598672389984132
IMG_0046.jpg,IMG,East-West-Maile,2,0.2895143926143646
IMG_0055.jpg,IMG,East-West-Maile,0,0.459979385137558
IMG_0086.jpg,IMG,East-West-Maile,3,0.4046834111213684
IMG_0121.jpg,IMG,East-West-Maile,0,0.6516869068145752
IMG_0126.jpg,IMG,East-West-Maile,2,0.5396333932876587
IMG_0169.jpg,IMG,East-West-Maile,2,0.4871337115764618
IMG_0189.jpg,IMG,East-West-Maile,0,0.8921210765838623
IMG_0210.jpg,IMG,East-West-Maile,2,0.6583398580551147
IMG_0254.jpg,IMG,East-West-Maile,1,0.3884201049804687
IMG_0256.jpg,IMG,East-West-Maile,2,0.4276683330535888
IMG_0302.jpg,IMG,East-West-Maile,0,0.7627349495887756
IMG_0326.jpg,IMG,East-West-Maile,0,0.899736225605011
IMG_0373.jpg,IMG,East-West-Maile,1,0.6225554347038269
IMG_0392.jpg,IMG,East-West-Maile,0,0.457775354385376
IMG_0419.jpg,IMG,East-West-Maile,1,0.4878807663917541
IMG_0465.jpg,IMG,East-West-Maile,0,0.8166185021400452
IMG_0466.jpg,IMG,East-West-Maile,0,0.8686298131942749
IMG_0510.jpg,IMG,East-West-Maile,0,0.6695413589477539
IMG_0511.jpg,IMG,East-West-Maile,0,0.7338703870773315
IMG_0512.jpg,IMG,East-West-Maile,0,0.9000152945518494
IMG_0517.jpg,IMG,East-West-Maile,2,0.6154494285583496
IMG_0535.jpg,IMG,East-West-Maile,3,0.4679727852344513
IMG_0554.jpg,IMG,East-West-Maile,0,0.4701849222183227
IMG_0578.jpg,IMG,East-West-Maile,3,0.5299280881881714
IMG_0595.jpg,IMG,East-West-Maile,0,0.8006653189659119
IMG_0608.jpg,IMG,East-West-Maile,3,0.5991564989089966
IMG_0637.jpg,IMG,East-West-Maile,3,0.7060778737068176
IMG_0643.jpg,IMG,East-West-Maile,0,0.6161893606185913
IMG_0684.jpg,IMG,East-West-Maile,0,0.835307240486145
IMG_0686.jpg,IMG,East-West-Maile,3,0.6837061047554016
IMG_0719.jpg,IMG,East-West-Maile,3,0.5350037813186646
IMG_0729.jpg,IMG,East-West-Maile,1,0.6169211268424988
IMG_0770.jpg,IMG,East-West-Maile,3,0.5647969245910645
IMG_0777.jpg,IMG,East-West-Maile,0,0.9626959562301636
IMG_0806.jpg,IMG,East-West-Maile,3,0.561954915523529
IMG_0816.jpg,IMG,East-West-Maile,0,0.9431906938552856
IMG_0843.jpg,IMG,East-West-Maile,2,0.4289363622665405
IMG_0857.jpg,IMG,East-West-Maile,0,0.5816841125488281
IMG_0873.jpg,IMG,East-West-Maile,2,0.5729576945304871
IMG_0905.jpg,IMG,East-West-Maile,0,0.9506232142448424
IMG_0933.jpg,IMG,East-West-Maile,0,0.4456597566604614
IMG_0943.jpg,IMG,East-West-Maile,0,0.8723054528236389
IMG_0951.jpg,IMG,East-West-Maile,0,0.4823274314403534
IMG_0983.jpg,IMG,East-West-Maile,0,0.8486708998680115
IMG_0987.jpg,IMG,East-West-Maile,0,0.5223285555839539
IMG_1013.jpg,IMG,East-West-Maile,0,0.40546715259552
IMG_1027.jpg,IMG,East-West-Maile,0,0.4122247993946075
IMG_1058.jpg,IMG,East-West-Maile,0,0.8168028593063354
IMG_1096.jpg,IMG,East-West-Maile,0,0.5958573818206787
IMG_1119.jpg,IMG,East-West-Maile,0,0.6677008271217346
IMG_1140.jpg,IMG,East-West-Maile,0,0.8781561851501465
IMG_1212.jpg,IMG,East-West-Maile,1,0.687005341053009
IMG_1241.jpg,IMG,East-West-Maile,0,0.963135063648224
IMG_1259.jpg,IMG,East-West-Maile,0,0.8340744376182556
IMG_1309.jpg,IMG,East-West-Maile,0,0.9233748316764832
IMG_1327.jpg,IMG,East-West-Maile,0,0.6755744814872742
IMG_1345.jpg,IMG,East-West-Maile,0,0.8196508884429932
IMG_1399.jpg,IMG,East-West-Maile,0,0.990479290485382
IMG_1415.jpg,IMG,East-West-Maile,0,0.6190752387046814
IMG_1437.jpg,IMG,East-West-Maile,0,0.5309728980064392
IMG_1438.jpg,IMG,East-West-Maile,0,0.9953124523162842
IMG_1456.jpg,IMG,East-West-Maile,0,0.842107355594635
IMG_1501.jpg,IMG,East-West-Maile,2,0.519433319568634
IMG_1550.jpg,IMG,East-West-Maile,2,0.4887657761573791
IMG_1554.jpg,IMG,East-West-Maile,0,0.9969334602355956
IMG_1597.jpg,IMG,East-West-Maile,0,0.6780657768249512
IMG_1600.jpg,IMG,East-West-Maile,0,0.9521664381027222
IMG_1638.jpg,IMG,East-West-Maile,0,0.9652552008628844
IMG_1661.jpg,IMG,East-West-Maile,0,0.4731349050998688
IMG_1678.jpg,IMG,East-West-Maile,0,0.8979120850563049
IMG_1679.jpg,IMG,East-West-Maile,0,0.8693848252296448
IMG_1753.jpg,IMG,East-West-Maile,0,0.8733918070793152
IMG_1762.jpg,IMG,East-West-Maile,0,0.6040372848510742
IMG_1830.jpg,IMG,East-West-Maile,0,0.8745397329330444
IMG_1837.jpg,IMG,East-West-Maile,0,0.4557315111160278
IMG_1876.jpg,IMG,East-West-Maile,0,0.6919054985046387
IMG_1881.jpg,IMG,East-West-Maile,0,0.8507533669471741
